piid,agency,vendor,value,description,fpds_status,fpds_link,deleted_date,savings
75F40123F19004,Department of Health and Human Services,ACCENTURE FEDERAL SERVICES LLC,7132896.49,BUSINESS TRANSFORMATION TEAM (BTT) SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7524&PIID=75F40123F19004&modNumber=P00003&idvAgencyID=&idvPIID=75F40121A00001&contractType=AWARD,3/24/2025,2573308.01
75P00123F80108,Department of Health and Human Services,DELOITTE CONSULTING LLP,115135.43,ACCESS MANAGEMENT SYSTEM (AMS) INTEGRATION WITH EFLOW AFPS AND PRICES FOR SIMPLIFIED SIGN-ON (SSO) SERVICE,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7570&PIID=75P00123F80108&modNumber=P00003&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,20130.84
75P00123F80175,Department of Health and Human Services,DELOITTE CONSULTING LLP,50256,AMS AND XMS INTEGRATION FOR INDIRECT COST,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7570&PIID=75P00123F80175&modNumber=P00003&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,2809
75FCMC21F0068,Department of Health and Human Services,Booz Allen Hamilton Inc,47824247,"Federally Facilitated Exchange (FFE) Oversight: This contract supports Affordable Care Act Provisions (ACA) 1311, 1313, and 1321 and associated regulations by conducting oversight and enforcement of agents and brokers who improperly enroll tax credit subsidized consumers in ACA plans, conducting technical requirements to protect personally identifiable information and sensitive health information of consumers enrolled in ACA plans through Enhanced Direct Enrollment platforms, conducting enforcement of noncompliant issuers who sell insurance plans on healthcare.gov, and resolving privacy and security incidents and breaches for all entity types described.",OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC21F0068&modNumber=P00013&idvAgencyID=&idvPIID=GS00F008DA&contractType=AWARD,3/24/2025,0
75FCMC19F0085,Department of Health and Human Services,INTERNATIONAL BUSINESS MACHINES CORPORATION,18304372.61,"MLMS: Supports online learning management system for Federally-facilitated Exchange (FFE) agent/broker registration and training, as well as access to vendor training; and FFE enrollment assister training and testing, resulting in federal certification or recertification as required under regulation.",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC19F0085&modNumber=P00016&idvAgencyID=&idvPIID=GS35F110DA&contractType=AWARD,3/24/2025,0
75FCMC20F0004,Department of Health and Human Services,Booz Allen Hamilton Inc,402073194.53,Marketplace System Integrator (MSI),OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0004&modNumber=P00023&idvAgencyID=&idvPIID=HHSM500201600015I&contractType=AWARD,3/24/2025,0
75FCMC20F0112,Department of Health and Human Services,Booz Allen Hamilton Inc,27414605,iQIIG 29: Independent Evaluation Center 12th SOW,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0112&modNumber=P00010&idvAgencyID=&idvPIID=GS00F008DA&contractType=AWARD,3/24/2025,0
75FCMC22F0086,Department of Health and Human Services,Guidehouse Inc,11447728,Meritbased Incentive Payment System Data Validation and Audit (MIPS DVA),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC22F0086&modNumber=P00004&idvAgencyID=&idvPIID=GS00F045DA&contractType=AWARD,3/24/2025,5000000
75FCMC22F0023,Department of Health and Human Services,Booz Allen Hamilton Inc.,5576972,"Medicare Advantage (MA) Marketing/Communication Materials and Website, Accuracy, Consistency, Review and Analysis.",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC22F0023&modNumber=P00012&idvAgencyID=&idvPIID=GS00F008DA&contractType=AWARD,3/24/2025,5287558
75FCMC24F0106,Department of Health and Human Services,DELOITTE CONSULTING LLP,63046831.99,CDAC,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC24F0106&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,0
75FCMC24F0207,Department of Health and Human Services,DELOITTE CONSULTING LLP,42998578,Integrated Financial Analysis Contractor (IFAC) FY2024,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC24F0207&modNumber=0&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,0
75FCMC20F0001,Department of Health and Human Services,DELOITTE CONSULTING LLP,28423950,Data Aggregation for the Primary Care First (PCF) Model,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0001&modNumber=P00010&idvAgencyID=&idvPIID=75FCMC19D0085&contractType=AWARD,3/24/2025,3784827
75FCMC20F0002,Department of Health and Human Services,DELOITTE CONSULTING LLP,28743721,PCF Learning System,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0002&modNumber=P00017&idvAgencyID=&idvPIID=75FCMC19D0085&contractType=AWARD,3/24/2025,5799974
75FCMC20F0003,Department of Health and Human Services,DELOITTE CONSULTING LLP,19138269,State Population Health Learning System,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0003&modNumber=P00015&idvAgencyID=&idvPIID=75FCMC19D0085&contractType=AWARD,3/24/2025,2199717
75FCMC24F0066,Department of Health and Human Services,DELOITTE CONSULTING LLP,79035130,Regional Learning System Contract for the Center for Medicare & Medicaid Innovation (CMMI),OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC24F0066&modNumber=P00005&idvAgencyID=&idvPIID=75FCMC19D0085&contractType=AWARD,3/24/2025,0
75FCMC21F0001,Department of Health and Human Services,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC,11975998.26,"Health Plan Innovation Models and Geographic Direct Contracting Model Actuarial, Analytic, and Data Support",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC21F0001&modNumber=P00007&idvAgencyID=&idvPIID=75FCMC19D0087&contractType=AWARD,3/24/2025,4616879.26
75FCMC21F0001,Department of Health and Human Services,CGI FEDERAL INC,35719582.9,Application Programming Interface (API) Gateway,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC21F0001&modNumber=P00006&idvAgencyID=&idvPIID=HHSM500201600021I&contractType=AWARD,3/24/2025,0
75FCMC19F0001,Department of Health and Human Services,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC,90649336,Healthcare Fraud Prevention Partnership (HFPP) Trusted Third Party (TTP),"ADDITIONAL WORK (NEW AGREEMENT, JUSTIFICATION REQUIRED)",https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC19F0001&modNumber=P00015&idvAgencyID=&idvPIID=HHSM500201600012I&contractType=AWARD,3/24/2025,0
75FCMC23F0021,Department of Health and Human Services,DELOITTE CONSULTING LLP,22068862,Actuarial Review and Estimates for Prescription Drug & Medicare Adv Plan,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC23F0021&modNumber=P00006&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,2219177
75FCMC23F0001,Department of Health and Human Services,Booz Allen Hamilton Inc,22227574,Burden Reduction & Impact Analysis (BRIA),SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC23F0001&modNumber=P00002&idvAgencyID=&idvPIID=75FCMC19D0084&contractType=AWARD,3/24/2025,10338307.79
75FCMC20F0113,Department of Health and Human Services,DELOITTE CONSULTING LLP,1460109.87,IFM BOT PACER Subscription,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC20F0113&modNumber=P00012&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,0
75FCMC23F0001,Department of Health and Human Services,Guidehouse Inc,2461704.96,Enterprise Risk Management,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7530&PIID=75FCMC23F0001&modNumber=P00002&idvAgencyID=&idvPIID=75FCMC20A0014&contractType=AWARD,3/24/2025,2461704.96
75N94022F00173,Department of Health and Human Services,GUIDEHOUSE INC.,19877118.56,"Analysis, business solutions, acquisition lifecycle, business process improvement and organizational assessment, project planning and management services support",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94022F00173&modNumber=P00004&idvAgencyID=&idvPIID=GS00F045DA&contractType=AWARD,3/24/2025,0
75N91023F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,4624819,"Professional technical support services for ongoing, longitudinal SEER Program Clinical Documents and Images (CDI) enhancements",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91023F00001&modNumber=P00001&idvAgencyID=&idvPIID=75N98022D00027&contractType=AWARD,3/24/2025,0
75N98019F00847,Department of Health and Human Services,DELOITTE CONSULTING LLP,28606297.03,SER IT&PROGRAM MGMTCAN#8322142$2056.56,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98019F00847&modNumber=P00019&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,28606297.03
75N98023F00003,Department of Health and Human Services,GUIDEHOUSE INC.,682768.4,Lean Six Sigma Training & Mentoring Support Services,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98023F00003&modNumber=P00001&idvAgencyID=&idvPIID=75N98022D00034&contractType=AWARD,3/24/2025,0
75N98024F00001,Department of Health and Human Services,DELOITTE CONSULTING LLP,4936391.26,SUPPORT ALL OF US STRATEGIC PLANNING AND USER DESIGN/EXPERIENCE,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98024F00001&modNumber=P00002&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,0
75N92022F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,3442600.72,OCIO RMF BPA NIAID A&A Additional Support Services,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N92022F00001&modNumber=P00006&idvAgencyID=&idvPIID=75N92021A00002&contractType=AWARD,3/24/2025,3442600.72
75N92023F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,3559339.7,SharePoint 2016 to SharePoint Online Migration,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N92023F00001&modNumber=P00006&idvAgencyID=&idvPIID=75N92023A00025&contractType=AWARD,3/24/2025,3559339.7
75N94022F00177,Department of Health and Human Services,DELOITTE CONSULTING LLP,46484082.31,NICHD Data and Specimen Hub (DASH),TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94022F00177&modNumber=P00019&idvAgencyID=&idvPIID=GS00F029DA&contractType=AWARD,3/24/2025,31523763.26
75N97023F00001,Department of Health and Human Services,GUIDEHOUSE INC.,5163558.6,CIT Employee Engagement Supoort Services and workforce program support. This contract also provides workflow automation support.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N97023F00001&modNumber=P00003&idvAgencyID=&idvPIID=75N98022D00034&contractType=AWARD,3/24/2025,5163558.6
75N97023F00002,Department of Health and Human Services,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC.,43606297.94,ServiceNow Plafform Management - Expired,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N97023F00002&modNumber=P00011&idvAgencyID=&idvPIID=HHSN316201200023W&contractType=AWARD,3/24/2025,43606297.94
75N98022F00002,Department of Health and Human Services,DELOITTE CONSULTING LLP,2116963.81,O&M IT SECURIT,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98022F00002&modNumber=P00004&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,0
75N98023F00004,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,4491682.8,"Organizational & management support, program and project management, & scientific program support",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98023F00004&modNumber=P00003&idvAgencyID=&idvPIID=75N98022D00027&contractType=AWARD,3/24/2025,0
75N98023F00006,Department of Health and Human Services,GUIDEHOUSE INC.,1358445.44,"Office of Human Resource (OHR) Systems, Analytics, and Information Systems (SAID) Analystics Support to provide broad levels of support to OHR analytics products, solutions and   services across the following areas with the associated responsibilities and required experience: Advanced Analytics Functional Support, Analytics Architecture & Technology Support, Data Science Support",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98023F00006&modNumber=P00001&idvAgencyID=&idvPIID=75N98022D00034&contractType=AWARD,3/24/2025,0
75N98024F00001,Department of Health and Human Services,DELOITTE CONSULTING LLP,2353034.69,Consulting Services for NIH's Capital Facilities Planning Business Processes - Improvements & Support Services,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98024F00001&modNumber=P00001&idvAgencyID=&idvPIID=75N98022D00031&contractType=AWARD,3/24/2025,0
75N98024F00002,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,599970.06,Revision & Expansion of ORWH E-Learning from Course Bench to Bedside,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98024F00002&modNumber=P00001&idvAgencyID=&idvPIID=75N98022D00027&contractType=AWARD,3/24/2025,0
75N90024F00001,Department of Health and Human Services,GUIDEHOUSE INC.,11383788.22,"Assessment and requirements completion for CYBERSECURITY REVIEWS NIST SP 800-53 Rev.5 Zero Trust Security Requirements. ssessment to migrate the Critical Electronin Health Record (EHR) system to NIST SP 800-53 Rev.5, as well as complete the CISA Higa Value Asset assesment for the EHR.",OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N90024F00001&modNumber=P00002&idvAgencyID=&idvPIID=HHSN316201200040W&contractType=AWARD,3/24/2025,11383788.22
75N91023F00001,Department of Health and Human Services,ACCENTURE FEDERAL SERVICES LLC,136865804.76,Software Engineering and Support,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91023F00001&modNumber=P00019&idvAgencyID=&idvPIID=75N91023A00001&contractType=AWARD,3/24/2025,26253795.26
75N91023F00001,Department of Health and Human Services,DELOITTE CONSULTING LLP,157800278.88,Digital services and solutions (DSS) and foundational support,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91023F00001&modNumber=P00016&idvAgencyID=&idvPIID=75N91023A00003&contractType=AWARD,3/24/2025,36806289.69
75N92024F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,5313871.14,NHLBI MS Dynamics Customer Relationship Management Solution,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N92024F00001&modNumber=P00001&idvAgencyID=&idvPIID=75N92023A00025&contractType=AWARD,3/24/2025,2800000
75N94022F00180,Department of Health and Human Services,DELOITTE CONSULTING LLP,8143417.18,"NICHD Office of Science Policy, Reporting, and Program Analysis (OSPRA) Strategic Planning",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94022F00180&modNumber=P00004&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,5494961
75N94023F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,2021729.2,NICHD Emergency Management/Continuity of Operations Program (EM/COOP) and Records Management,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94023F00001&modNumber=P00004&idvAgencyID=&idvPIID=75N98022D00027&contractType=AWARD,3/24/2025,275000
75N94024F00122,Department of Health and Human Services,GUIDEHOUSE INC.,46484082.31,NICHD BUSINESS ANALYSIS AND MANAGEMENT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N94024F00122&modNumber=P00003&idvAgencyID=&idvPIID=GS00F045DA&contractType=AWARD,3/24/2025,13945224.69
75N95023F00001,Department of Health and Human Services,DELOITTE CONSULTING LLP,2127781.38,"This order is for quantitative analysis support services to identify the causality of issues that result in undesired outcomes within the National Institute of Mental Health (NIMH) extramural programmatic IT applications that significantly hinders workflows associated with these processes. This includes findings and recommendations to NIMH for improvements, and the development of a comprehensive implementation plan. The objective is for NIMH to reduce duplicatand information between the NIH enterprise and the NIMH-developed systems it uses in support of its essential extramural research programs.",Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00001&modNumber=P00004&idvAgencyID=&idvPIID=HHSN316201200018W&contractType=AWARD,3/24/2025,75526.64
75N95023F00048,Department of Health and Human Services,DELOITTE CONSULTING LLP,16514713.26,BUDGET AND FINANCIAL SYSTEMS SUPPORT SERVICES,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N95023F00048&modNumber=P00004&idvAgencyID=&idvPIID=47QRAA18D001P&contractType=AWARD,3/24/2025,6893610
75N91023F00002,Department of Health and Human Services,DELOITTE CONSULTING LLP,68696838.12,"Systems Engineering, Cloud Platform management and support",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91023F00002&modNumber=P00013&idvAgencyID=&idvPIID=75N91023A00003&contractType=AWARD,3/24/2025,12264240.38
75N98023F00001,Department of Health and Human Services,BOOZ ALLEN HAMILTON INC.,2503787.92,Specialized project manager support initiative services to NIMH,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N98023F00001&modNumber=P00006&idvAgencyID=&idvPIID=75N98022D00027&contractType=AWARD,3/24/2025,634000
75N91024F00001,Department of Health and Human Services,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC.,38515192.42,National Cancer Institute (NCI) Unified Communications and Audiovisual (UCAV) support services,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91024F00001&modNumber=P00003&idvAgencyID=&idvPIID=75N91023A00005&contractType=AWARD,3/24/2025,3674669.64
75N91023F00001,Department of Health and Human Services,GENERAL DYNAMICS INFORMATION TECHNOLOGY INC.,7444768.59,Software Development and System Support Services for the Division of Extramural Activities,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N91023F00001&modNumber=P00005&idvAgencyID=&idvPIID=HHSN316201200023W&contractType=AWARD,3/24/2025,51000
75N92024F00088,Department of Health and Human Services,GUIDEHOUSE INC.,175623.2,"24-009664 The Office of Science Policy, Engagement, Education and Communications (OSPEEC) requires Communications Project Manager in order to Serve as a project manager (PM) to various communication efforts of the National Heart, Lung and Blood Institute",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N92024F00088&modNumber=P00002&idvAgencyID=&idvPIID=GS00F045DA&contractType=AWARD,3/24/2025,16195
75N92024F00137,Department of Health and Human Services,GUIDEHOUSE INC.,25534,[24-012580] THE OFFICE REQUIRES SENIOR HR CONSULTANT IN ORDER TO SERVE AS HR CONSULTANT IN THE IMMEDIATE OFFICE AND ACROSS THE ENTIRE OM. POP 06/18/2024 - 06/17/2025.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=7529&PIID=75N92024F00137&modNumber=P00003&idvAgencyID=&idvPIID=GS00F045DA&contractType=AWARD,3/24/2025,25097.74
